,category,stage,year,quarter,dfj_new,region,count,cases
388,Adoption,Start,2012,1,Birmingham DJF,MIDLANDS,40,40
389,Adoption,End,2012,1,Coventry DFJ,MIDLANDS,23,23
390,Adoption,Start,2012,1,Coventry DFJ,MIDLANDS,31,31
391,Adoption,End,2012,1,Derby DFJ,MIDLANDS,30,30
392,Adoption,Start,2012,1,Derby DFJ,MIDLANDS,18,18
393,Adoption,End,2012,1,Leicester DFJ,MIDLANDS,22,22
394,Adoption,Start,2012,1,Leicester DFJ,MIDLANDS,21,21
395,Adoption,End,2012,1,Lincoln DFJ,MIDLANDS,16,16
396,Adoption,Start,2012,1,Lincoln DFJ,MIDLANDS,16,16
397,Adoption,End,2012,1,Northampton DFJ,MIDLANDS,8,7
398,Adoption,Start,2012,1,Northampton DFJ,MIDLANDS,5,5
399,Adoption,End,2012,1,Nottingham DFJ,MIDLANDS,34,32
400,Adoption,Start,2012,1,Nottingham DFJ,MIDLANDS,28,28
401,Adoption,End,2012,1,Stoke on Trent DFJ,MIDLANDS,11,11
402,Adoption,Start,2012,1,Stoke on Trent DFJ,MIDLANDS,17,17
403,Adoption,End,2012,1,Wolverhampton DFJ,MIDLANDS,46,45
404,Adoption,Start,2012,1,Wolverhampton DFJ,MIDLANDS,54,54
405,Adoption,End,2012,1,Worcester DFJ,MIDLANDS,13,13
406,Adoption,Start,2012,1,Worcester DFJ,MIDLANDS,24,24
407,Adoption,End,2012,1,Batley & Dewsbury,NORTH EAST,1,1
408,Adoption,Start,2012,1,Batley & Dewsbury,NORTH EAST,2,2
409,Adoption,End,2012,1,Cleveland and South Durham DFJ,NORTH EAST,20,19
410,Adoption,Start,2012,1,Cleveland and South Durham DFJ,NORTH EAST,27,27
411,Adoption,End,2012,1,Kingston-upon-Hull DFJ,NORTH EAST,22,22
412,Adoption,Start,2012,1,Kingston-upon-Hull DFJ,NORTH EAST,24,24
413,Adoption,End,2012,1,Leeds DFJ,NORTH EAST,49,47
414,Adoption,Start,2012,1,Leeds DFJ,NORTH EAST,65,65
415,Adoption,End,2012,1,Newcastle upon Tyne DFJ,NORTH EAST,49,49
416,Adoption,Start,2012,1,Newcastle upon Tyne DFJ,NORTH EAST,61,61
417,Adoption,End,2012,1,Sheffield DFJ,NORTH EAST,34,34
418,Adoption,Start,2012,1,Sheffield DFJ,NORTH EAST,40,40
419,Adoption,End,2012,1,York DFJ,NORTH EAST,4,4
420,Adoption,Start,2012,1,York DFJ,NORTH EAST,18,18
421,Adoption,End,2012,1,Carlisle DFJ,NORTH WEST,9,9
422,Adoption,Start,2012,1,Carlisle DFJ,NORTH WEST,14,14
423,Adoption,End,2012,1,Liverpool DFJ,NORTH WEST,74,74
424,Adoption,Start,2012,1,Liverpool DFJ,NORTH WEST,59,59
425,Adoption,End,2012,1,Manchester DFJ,NORTH WEST,87,87
426,Adoption,Start,2012,1,Manchester DFJ,NORTH WEST,111,111
427,Adoption,End,2012,1,Preston DFJ,NORTH WEST,24,23
428,Adoption,Start,2012,1,Preston DFJ,NORTH WEST,26,26
429,Adoption,End,2012,1,Brighton DFJ,SOUTH EAST,38,38
430,Adoption,Start,2012,1,Brighton DFJ,SOUTH EAST,52,52
431,Adoption,End,2012,1,Chelmsford DFJ,SOUTH EAST,43,43
432,Adoption,Start,2012,1,Chelmsford DFJ,SOUTH EAST,59,59
433,Adoption,End,2012,1,Guildford DFJ,SOUTH EAST,14,14
434,Adoption,Start,2012,1,Guildford DFJ,SOUTH EAST,19,19
435,Adoption,End,2012,1,Luton DFJ,SOUTH EAST,1,1
436,Adoption,Start,2012,1,Luton DFJ,SOUTH EAST,4,4
437,Adoption,End,2012,1,Medway DFJ,SOUTH EAST,34,34
438,Adoption,Start,2012,1,Medway DFJ,SOUTH EAST,54,54
439,Adoption,End,2012,1,Milton Keynes DFJ,SOUTH EAST,15,15
440,Adoption,Start,2012,1,Milton Keynes DFJ,SOUTH EAST,6,6
441,Adoption,End,2012,1,Norwich DFJ,SOUTH EAST,37,37
442,Adoption,Start,2012,1,Norwich DFJ,SOUTH EAST,40,40
443,Adoption,End,2012,1,Oxford DFJ,SOUTH EAST,15,15
444,Adoption,Start,2012,1,Oxford DFJ,SOUTH EAST,17,17
445,Adoption,End,2012,1,Peterborough DFJ,SOUTH EAST,10,10
446,Adoption,Start,2012,1,Peterborough DFJ,SOUTH EAST,10,10
447,Adoption,End,2012,1,Reading DFJ,SOUTH EAST,18,18
448,Adoption,Start,2012,1,Reading DFJ,SOUTH EAST,14,14
449,Adoption,End,2012,1,Watford DFJ,SOUTH EAST,18,18
450,Adoption,Start,2012,1,Watford DFJ,SOUTH EAST,27,27
451,Adoption,End,2012,1,Bournemouth and Poole DFJ,SOUTH WEST,16,16
452,Adoption,Start,2012,1,Bournemouth and Poole DFJ,SOUTH WEST,20,20
453,Adoption,End,2012,1,Bristol DFJ,SOUTH WEST,34,34
454,Adoption,Start,2012,1,Bristol DFJ,SOUTH WEST,36,36
455,Adoption,End,2012,1,Devon DFJ,SOUTH WEST,15,15
456,Adoption,Start,2012,1,Devon DFJ,SOUTH WEST,24,24
457,Adoption,End,2012,1,Portsmouth DFJ,SOUTH WEST,29,29
458,Adoption,Start,2012,1,Portsmouth DFJ,SOUTH WEST,33,33
459,Adoption,End,2012,1,Swindon DFJ,SOUTH WEST,9,9
460,Adoption,Start,2012,1,Swindon DFJ,SOUTH WEST,15,15
461,Adoption,End,2012,1,Taunton DFJ,SOUTH WEST,12,12
462,Adoption,Start,2012,1,Taunton DFJ,SOUTH WEST,6,6
463,Adoption,End,2012,1,Truro DFJ,SOUTH WEST,20,20
464,Adoption,Start,2012,1,Truro DFJ,SOUTH WEST,21,21
465,Adoption,End,2012,1,Caernarfon DFJ,WALES,2,2
466,Adoption,Start,2012,1,Caernarfon DFJ,WALES,7,7
467,Adoption,End,2012,1,Cardiff DFJ,WALES,6,6
468,Adoption,Start,2012,1,Cardiff DFJ,WALES,5,5
469,Adoption,End,2012,1,South East Wales DFJ,WALES,33,33
470,Adoption,Start,2012,1,South East Wales DFJ,WALES,52,52
471,Adoption,End,2012,1,Swansea DFJ,WALES,24,24
472,Adoption,Start,2012,1,Swansea DFJ,WALES,26,26
473,Adoption,End,2012,1,Wrexham DFJ,WALES,6,6
474,Adoption,Start,2012,1,Wrexham DFJ,WALES,13,13
475,Adoption,End,2012,2,Central Family Court,LONDON,126,126
476,Adoption,Start,2012,2,Central Family Court,LONDON,123,123
477,Adoption,End,2012,2,East London Family Court,LONDON,21,21
478,Adoption,Start,2012,2,East London Family Court,LONDON,26,26
479,Adoption,End,2012,2,West London Family Court,LONDON,17,17
480,Adoption,Start,2012,2,West London Family Court,LONDON,24,24
481,Adoption,End,2012,2,Birmingham DJF,MIDLANDS,37,37
482,Adoption,Start,2012,2,Birmingham DJF,MIDLANDS,38,38
483,Adoption,End,2012,2,Coventry DFJ,MIDLANDS,23,23
484,Adoption,Start,2012,2,Coventry DFJ,MIDLANDS,20,20
485,Adoption,End,2012,2,Derby DFJ,MIDLANDS,27,26
486,Adoption,Start,2012,2,Derby DFJ,MIDLANDS,34,34
487,Adoption,End,2012,2,Leicester DFJ,MIDLANDS,21,21
488,Adoption,Start,2012,2,Leicester DFJ,MIDLANDS,14,14
489,Adoption,End,2012,2,Lincoln DFJ,MIDLANDS,10,10
490,Adoption,Start,2012,2,Lincoln DFJ,MIDLANDS,13,13
491,Adoption,End,2012,2,Northampton DFJ,MIDLANDS,13,13
492,Adoption,Start,2012,2,Northampton DFJ,MIDLANDS,18,18
493,Adoption,End,2012,2,Nottingham DFJ,MIDLANDS,16,16
494,Adoption,Start,2012,2,Nottingham DFJ,MIDLANDS,20,20
495,Adoption,End,2012,2,Stoke on Trent DFJ,MIDLANDS,18,18
496,Adoption,Start,2012,2,Stoke on Trent DFJ,MIDLANDS,14,14
497,Adoption,End,2012,2,Wolverhampton DFJ,MIDLANDS,45,45
498,Adoption,Start,2012,2,Wolverhampton DFJ,MIDLANDS,43,43
499,Adoption,End,2012,2,Worcester DFJ,MIDLANDS,22,21
500,Adoption,Start,2012,2,Worcester DFJ,MIDLANDS,13,13
501,Adoption,End,2012,2,Cleveland and South Durham DFJ,NORTH EAST,23,23
502,Adoption,Start,2012,2,Cleveland and South Durham DFJ,NORTH EAST,27,27
503,Adoption,End,2012,2,Kingston-upon-Hull DFJ,NORTH EAST,22,22
504,Adoption,Start,2012,2,Kingston-upon-Hull DFJ,NORTH EAST,26,26
505,Adoption,End,2012,2,Leeds DFJ,NORTH EAST,64,63
506,Adoption,Start,2012,2,Leeds DFJ,NORTH EAST,66,66
507,Adoption,End,2012,2,Newcastle upon Tyne DFJ,NORTH EAST,52,52
508,Adoption,Start,2012,2,Newcastle upon Tyne DFJ,NORTH EAST,63,63
509,Adoption,End,2012,2,Sheffield DFJ,NORTH EAST,31,31
510,Adoption,Start,2012,2,Sheffield DFJ,NORTH EAST,40,40
511,Adoption,End,2012,2,York DFJ,NORTH EAST,20,20
512,Adoption,Start,2012,2,York DFJ,NORTH EAST,19,19
513,Adoption,End,2012,2,Carlisle DFJ,NORTH WEST,11,11
514,Adoption,Start,2012,2,Carlisle DFJ,NORTH WEST,8,8
515,Adoption,End,2012,2,Liverpool DFJ,NORTH WEST,48,48
516,Adoption,Start,2012,2,Liverpool DFJ,NORTH WEST,60,60
517,Adoption,End,2012,2,Manchester DFJ,NORTH WEST,87,87
518,Adoption,Start,2012,2,Manchester DFJ,NORTH WEST,81,81
519,Adoption,End,2012,2,Preston DFJ,NORTH WEST,32,32
520,Adoption,Start,2012,2,Preston DFJ,NORTH WEST,18,18
521,Adoption,End,2012,2,Brighton DFJ,SOUTH EAST,37,37
522,Adoption,Start,2012,2,Brighton DFJ,SOUTH EAST,42,42
523,Adoption,End,2012,2,Chelmsford DFJ,SOUTH EAST,55,54
524,Adoption,Start,2012,2,Chelmsford DFJ,SOUTH EAST,37,37
525,Adoption,End,2012,2,Guildford DFJ,SOUTH EAST,16,16
526,Adoption,Start,2012,2,Guildford DFJ,SOUTH EAST,14,14
527,Adoption,End,2012,2,Luton DFJ,SOUTH EAST,8,8
528,Adoption,Start,2012,2,Luton DFJ,SOUTH EAST,5,5
529,Adoption,End,2012,2,Medway DFJ,SOUTH EAST,42,42
530,Adoption,Start,2012,2,Medway DFJ,SOUTH EAST,31,31
531,Adoption,End,2012,2,Milton Keynes DFJ,SOUTH EAST,10,9
532,Adoption,Start,2012,2,Milton Keynes DFJ,SOUTH EAST,11,11
533,Adoption,End,2012,2,Norwich DFJ,SOUTH EAST,33,33
534,Adoption,Start,2012,2,Norwich DFJ,SOUTH EAST,30,30
535,Adoption,End,2012,2,Oxford DFJ,SOUTH EAST,10,10
536,Adoption,Start,2012,2,Oxford DFJ,SOUTH EAST,25,25
537,Adoption,End,2012,2,Peterborough DFJ,SOUTH EAST,13,13
538,Adoption,Start,2012,2,Peterborough DFJ,SOUTH EAST,15,15
539,Adoption,End,2012,2,Reading DFJ,SOUTH EAST,13,11
540,Adoption,Start,2012,2,Reading DFJ,SOUTH EAST,15,15
541,Adoption,End,2012,2,Watford DFJ,SOUTH EAST,16,16
542,Adoption,Start,2012,2,Watford DFJ,SOUTH EAST,20,20
543,Adoption,End,2012,2,Bournemouth and Poole DFJ,SOUTH WEST,20,20
544,Adoption,Start,2012,2,Bournemouth and Poole DFJ,SOUTH WEST,22,22
545,Adoption,End,2012,2,Bristol DFJ,SOUTH WEST,28,28
546,Adoption,Start,2012,2,Bristol DFJ,SOUTH WEST,25,25
547,Adoption,End,2012,2,Devon DFJ,SOUTH WEST,14,14
548,Adoption,Start,2012,2,Devon DFJ,SOUTH WEST,21,21
549,Adoption,End,2012,2,Exeter DFJ,SOUTH WEST,1,1
550,Adoption,End,2012,2,Portsmouth DFJ,SOUTH WEST,35,35
551,Adoption,Start,2012,2,Portsmouth DFJ,SOUTH WEST,32,32
552,Adoption,End,2012,2,Swindon DFJ,SOUTH WEST,3,3
553,Adoption,Start,2012,2,Swindon DFJ,SOUTH WEST,10,10
554,Adoption,End,2012,2,Taunton DFJ,SOUTH WEST,3,3
555,Adoption,Start,2012,2,Taunton DFJ,SOUTH WEST,13,13
556,Adoption,End,2012,2,Truro DFJ,SOUTH WEST,4,4
557,Adoption,Start,2012,2,Truro DFJ,SOUTH WEST,6,6
558,Adoption,End,2012,2,Caernarfon DFJ,WALES,6,6
559,Adoption,Start,2012,2,Caernarfon DFJ,WALES,4,4
560,Adoption,End,2012,2,Cardiff DFJ,WALES,5,5
561,Adoption,Start,2012,2,Cardiff DFJ,WALES,12,12
562,Adoption,End,2012,2,South East Wales DFJ,WALES,58,58
563,Adoption,Start,2012,2,South East Wales DFJ,WALES,52,52
564,Adoption,End,2012,2,Swansea DFJ,WALES,27,27
565,Adoption,Start,2012,2,Swansea DFJ,WALES,33,33
566,Adoption,End,2012,2,Wrexham DFJ,WALES,13,13
567,Adoption,Start,2012,2,Wrexham DFJ,WALES,12,12
568,Adoption,End,2012,3,Central Family Court,LONDON,108,108
569,Adoption,Start,2012,3,Central Family Court,LONDON,123,123
570,Adoption,End,2012,3,East London Family Court,LONDON,17,15
571,Adoption,Start,2012,3,East London Family Court,LONDON,9,9
572,Adoption,End,2012,3,West London Family Court,LONDON,18,18
573,Adoption,Start,2012,3,West London Family Court,LONDON,19,19
574,Adoption,End,2012,3,Birmingham DJF,MIDLANDS,40,40
575,Adoption,Start,2012,3,Birmingham DJF,MIDLANDS,26,26
576,Adoption,End,2012,3,Coventry DFJ,MIDLANDS,32,32
577,Adoption,Start,2012,3,Coventry DFJ,MIDLANDS,33,33
578,Adoption,End,2012,3,Derby DFJ,MIDLANDS,24,24
579,Adoption,Start,2012,3,Derby DFJ,MIDLANDS,37,37
580,Adoption,End,2012,3,Leicester DFJ,MIDLANDS,15,15
581,Adoption,Start,2012,3,Leicester DFJ,MIDLANDS,22,22
582,Adoption,End,2012,3,Lincoln DFJ,MIDLANDS,16,16
583,Adoption,Start,2012,3,Lincoln DFJ,MIDLANDS,16,16
584,Adoption,End,2012,3,Northampton DFJ,MIDLANDS,13,13
585,Adoption,Start,2012,3,Northampton DFJ,MIDLANDS,11,11
586,Adoption,End,2012,3,Nottingham DFJ,MIDLANDS,30,29
587,Adoption,Start,2012,3,Nottingham DFJ,MIDLANDS,30,30
588,Adoption,End,2012,3,Stoke on Trent DFJ,MIDLANDS,15,15
589,Adoption,Start,2012,3,Stoke on Trent DFJ,MIDLANDS,21,21
590,Adoption,End,2012,3,Wolverhampton DFJ,MIDLANDS,46,46
591,Adoption,Start,2012,3,Wolverhampton DFJ,MIDLANDS,43,43
592,Adoption,End,2012,3,Worcester DFJ,MIDLANDS,16,16
593,Adoption,Start,2012,3,Worcester DFJ,MIDLANDS,7,7
594,Adoption,End,2012,3,Cleveland and South Durham DFJ,NORTH EAST,26,26
595,Adoption,Start,2012,3,Cleveland and South Durham DFJ,NORTH EAST,22,22
596,Adoption,End,2012,3,Kingston-upon-Hull DFJ,NORTH EAST,30,30
597,Adoption,Start,2012,3,Kingston-upon-Hull DFJ,NORTH EAST,23,23
598,Adoption,End,2012,3,Leeds DFJ,NORTH EAST,58,58
599,Adoption,Start,2012,3,Leeds DFJ,NORTH EAST,59,59
600,Adoption,End,2012,3,Newcastle upon Tyne DFJ,NORTH EAST,54,53
601,Adoption,Start,2012,3,Newcastle upon Tyne DFJ,NORTH EAST,63,63
602,Adoption,End,2012,3,Sheffield DFJ,NORTH EAST,31,31
603,Adoption,Start,2012,3,Sheffield DFJ,NORTH EAST,43,43
604,Adoption,End,2012,3,York DFJ,NORTH EAST,18,18
605,Adoption,Start,2012,3,York DFJ,NORTH EAST,13,13
606,Adoption,End,2012,3,Carlisle DFJ,NORTH WEST,18,18
607,Adoption,Start,2012,3,Carlisle DFJ,NORTH WEST,20,20
608,Adoption,End,2012,3,Liverpool DFJ,NORTH WEST,56,56
609,Adoption,Start,2012,3,Liverpool DFJ,NORTH WEST,60,60
610,Adoption,End,2012,3,Manchester DFJ,NORTH WEST,98,98
611,Adoption,Start,2012,3,Manchester DFJ,NORTH WEST,80,80
612,Adoption,End,2012,3,Preston DFJ,NORTH WEST,12,12
613,Adoption,Start,2012,3,Preston DFJ,NORTH WEST,29,29
614,Adoption,End,2012,3,Brighton DFJ,SOUTH EAST,48,48
615,Adoption,Start,2012,3,Brighton DFJ,SOUTH EAST,40,40
616,Adoption,End,2012,3,Chelmsford DFJ,SOUTH EAST,39,39
617,Adoption,Start,2012,3,Chelmsford DFJ,SOUTH EAST,55,55
618,Adoption,End,2012,3,Guildford DFJ,SOUTH EAST,12,12
619,Adoption,Start,2012,3,Guildford DFJ,SOUTH EAST,17,17
620,Adoption,End,2012,3,Luton DFJ,SOUTH EAST,4,4
621,Adoption,Start,2012,3,Luton DFJ,SOUTH EAST,1,1
622,Adoption,End,2012,3,Medway DFJ,SOUTH EAST,41,40
623,Adoption,Start,2012,3,Medway DFJ,SOUTH EAST,51,51
624,Adoption,End,2012,3,Milton Keynes DFJ,SOUTH EAST,14,14
625,Adoption,Start,2012,3,Milton Keynes DFJ,SOUTH EAST,24,24
626,Adoption,End,2012,3,Norwich DFJ,SOUTH EAST,40,40
627,Adoption,Start,2012,3,Norwich DFJ,SOUTH EAST,29,29
628,Adoption,End,2012,3,Oxford DFJ,SOUTH EAST,20,20
629,Adoption,Start,2012,3,Oxford DFJ,SOUTH EAST,11,11
630,Adoption,End,2012,3,Peterborough DFJ,SOUTH EAST,16,16
631,Adoption,Start,2012,3,Peterborough DFJ,SOUTH EAST,19,19
632,Adoption,End,2012,3,Reading DFJ,SOUTH EAST,17,16
633,Adoption,Start,2012,3,Reading DFJ,SOUTH EAST,11,11
634,Adoption,End,2012,3,Watford DFJ,SOUTH EAST,30,30
635,Adoption,Start,2012,3,Watford DFJ,SOUTH EAST,26,26
636,Adoption,End,2012,3,Bournemouth and Poole DFJ,SOUTH WEST,23,23
637,Adoption,Start,2012,3,Bournemouth and Poole DFJ,SOUTH WEST,14,14
638,Adoption,End,2012,3,Bristol DFJ,SOUTH WEST,23,23
639,Adoption,Start,2012,3,Bristol DFJ,SOUTH WEST,35,35
640,Adoption,End,2012,3,Devon DFJ,SOUTH WEST,38,38
641,Adoption,Start,2012,3,Devon DFJ,SOUTH WEST,26,26
642,Adoption,End,2012,3,Portsmouth DFJ,SOUTH WEST,37,37
643,Adoption,Start,2012,3,Portsmouth DFJ,SOUTH WEST,36,36
644,Adoption,End,2012,3,Swindon DFJ,SOUTH WEST,15,15
645,Adoption,Start,2012,3,Swindon DFJ,SOUTH WEST,4,4
646,Adoption,End,2012,3,Taunton DFJ,SOUTH WEST,17,17
647,Adoption,Start,2012,3,Taunton DFJ,SOUTH WEST,5,5
648,Adoption,End,2012,3,Truro DFJ,SOUTH WEST,12,12
649,Adoption,Start,2012,3,Truro DFJ,SOUTH WEST,12,12
650,Adoption,End,2012,3,Caernarfon DFJ,WALES,1,1
651,Adoption,Start,2012,3,Caernarfon DFJ,WALES,1,1
652,Adoption,End,2012,3,Cardiff DFJ,WALES,12,11
653,Adoption,Start,2012,3,Cardiff DFJ,WALES,11,11
654,Adoption,End,2012,3,South East Wales DFJ,WALES,47,47
655,Adoption,Start,2012,3,South East Wales DFJ,WALES,43,43
656,Adoption,End,2012,3,Swansea DFJ,WALES,34,34
657,Adoption,Start,2012,3,Swansea DFJ,WALES,31,31
658,Adoption,End,2012,3,Wrexham DFJ,WALES,11,11
659,Adoption,Start,2012,3,Wrexham DFJ,WALES,12,12
660,Adoption,End,2012,4,Central Family Court,LONDON,149,149
661,Adoption,Start,2012,4,Central Family Court,LONDON,112,112
662,Adoption,End,2012,4,East London Family Court,LONDON,15,15
663,Adoption,Start,2012,4,East London Family Court,LONDON,16,16
664,Adoption,End,2012,4,West London Family Court,LONDON,21,21
665,Adoption,Start,2012,4,West London Family Court,LONDON,21,21
666,Adoption,End,2012,4,Birmingham DJF,MIDLANDS,29,29
667,Adoption,Start,2012,4,Birmingham DJF,MIDLANDS,39,39
668,Adoption,End,2012,4,Coventry DFJ,MIDLANDS,29,29
669,Adoption,Start,2012,4,Coventry DFJ,MIDLANDS,17,17
670,Adoption,End,2012,4,Derby DFJ,MIDLANDS,49,49
671,Adoption,Start,2012,4,Derby DFJ,MIDLANDS,27,27
672,Adoption,End,2012,4,Leicester DFJ,MIDLANDS,18,18
673,Adoption,Start,2012,4,Leicester DFJ,MIDLANDS,20,20
674,Adoption,End,2012,4,Lincoln DFJ,MIDLANDS,15,15
675,Adoption,Start,2012,4,Lincoln DFJ,MIDLANDS,15,15
676,Adoption,End,2012,4,Northampton DFJ,MIDLANDS,17,17
677,Adoption,Start,2012,4,Northampton DFJ,MIDLANDS,16,16
678,Adoption,End,2012,4,Nottingham DFJ,MIDLANDS,27,26
679,Adoption,Start,2012,4,Nottingham DFJ,MIDLANDS,34,34
680,Adoption,End,2012,4,Stoke on Trent DFJ,MIDLANDS,24,24
681,Adoption,Start,2012,4,Stoke on Trent DFJ,MIDLANDS,18,18
682,Adoption,End,2012,4,Wolverhampton DFJ,MIDLANDS,55,55
683,Adoption,Start,2012,4,Wolverhampton DFJ,MIDLANDS,49,49
684,Adoption,End,2012,4,Worcester DFJ,MIDLANDS,13,13
685,Adoption,Start,2012,4,Worcester DFJ,MIDLANDS,17,17
686,Adoption,End,2012,4,Cleveland and South Durham DFJ,NORTH EAST,24,24
687,Adoption,Start,2012,4,Cleveland and South Durham DFJ,NORTH EAST,33,33
688,Adoption,End,2012,4,Kingston-upon-Hull DFJ,NORTH EAST,32,32
689,Adoption,Start,2012,4,Kingston-upon-Hull DFJ,NORTH EAST,39,39
690,Adoption,End,2012,4,Leeds DFJ,NORTH EAST,77,76
691,Adoption,Start,2012,4,Leeds DFJ,NORTH EAST,74,74
692,Adoption,End,2012,4,Newcastle upon Tyne DFJ,NORTH EAST,61,61
693,Adoption,Start,2012,4,Newcastle upon Tyne DFJ,NORTH EAST,59,59
694,Adoption,End,2012,4,Sheffield DFJ,NORTH EAST,55,54
695,Adoption,Start,2012,4,Sheffield DFJ,NORTH EAST,53,53
696,Adoption,End,2012,4,York DFJ,NORTH EAST,13,13
697,Adoption,Start,2012,4,York DFJ,NORTH EAST,16,16
698,Adoption,End,2012,4,Carlisle DFJ,NORTH WEST,13,12
699,Adoption,Start,2012,4,Carlisle DFJ,NORTH WEST,10,10
700,Adoption,End,2012,4,Liverpool DFJ,NORTH WEST,62,62
701,Adoption,Start,2012,4,Liverpool DFJ,NORTH WEST,75,75
702,Adoption,End,2012,4,Manchester DFJ,NORTH WEST,85,85
703,Adoption,Start,2012,4,Manchester DFJ,NORTH WEST,106,106
704,Adoption,End,2012,4,Preston DFJ,NORTH WEST,26,25
705,Adoption,Start,2012,4,Preston DFJ,NORTH WEST,36,36
706,Adoption,End,2012,4,Brighton DFJ,SOUTH EAST,42,42
707,Adoption,Start,2012,4,Brighton DFJ,SOUTH EAST,36,36
708,Adoption,End,2012,4,Chelmsford DFJ,SOUTH EAST,55,55
709,Adoption,Start,2012,4,Chelmsford DFJ,SOUTH EAST,57,57
710,Adoption,End,2012,4,Guildford DFJ,SOUTH EAST,21,21
711,Adoption,Start,2012,4,Guildford DFJ,SOUTH EAST,19,19
712,Adoption,End,2012,4,Luton DFJ,SOUTH EAST,3,2
713,Adoption,Start,2012,4,Luton DFJ,SOUTH EAST,2,2
714,Adoption,End,2012,4,Medway DFJ,SOUTH EAST,57,57
715,Adoption,Start,2012,4,Medway DFJ,SOUTH EAST,50,50
716,Adoption,End,2012,4,Milton Keynes DFJ,SOUTH EAST,21,21
717,Adoption,Start,2012,4,Milton Keynes DFJ,SOUTH EAST,17,17
718,Adoption,End,2012,4,Norwich DFJ,SOUTH EAST,27,27
719,Adoption,Start,2012,4,Norwich DFJ,SOUTH EAST,23,23
720,Adoption,End,2012,4,Oxford DFJ,SOUTH EAST,14,14
721,Adoption,Start,2012,4,Oxford DFJ,SOUTH EAST,17,17
722,Adoption,End,2012,4,Peterborough DFJ,SOUTH EAST,20,20
723,Adoption,Start,2012,4,Peterborough DFJ,SOUTH EAST,16,16
724,Adoption,End,2012,4,Reading DFJ,SOUTH EAST,19,19
725,Adoption,Start,2012,4,Reading DFJ,SOUTH EAST,22,22
726,Adoption,End,2012,4,Watford DFJ,SOUTH EAST,22,22
727,Adoption,Start,2012,4,Watford DFJ,SOUTH EAST,20,20
728,Adoption,End,2012,4,Bournemouth and Poole DFJ,SOUTH WEST,18,18
729,Adoption,Start,2012,4,Bournemouth and Poole DFJ,SOUTH WEST,25,25
730,Adoption,End,2012,4,Bristol DFJ,SOUTH WEST,37,37
731,Adoption,Start,2012,4,Bristol DFJ,SOUTH WEST,44,44
732,Adoption,End,2012,4,Devon DFJ,SOUTH WEST,30,28
733,Adoption,Start,2012,4,Devon DFJ,SOUTH WEST,34,34
734,Adoption,End,2012,4,Portsmouth DFJ,SOUTH WEST,38,38
735,Adoption,Start,2012,4,Portsmouth DFJ,SOUTH WEST,41,41
736,Adoption,End,2012,4,Swindon DFJ,SOUTH WEST,8,8
737,Adoption,Start,2012,4,Swindon DFJ,SOUTH WEST,13,13
738,Adoption,End,2012,4,Taunton DFJ,SOUTH WEST,5,5
739,Adoption,Start,2012,4,Taunton DFJ,SOUTH WEST,10,10
740,Adoption,End,2012,4,Truro DFJ,SOUTH WEST,13,13
741,Adoption,Start,2012,4,Truro DFJ,SOUTH WEST,14,14
742,Adoption,End,2012,4,Caernarfon DFJ,WALES,4,4
743,Adoption,Start,2012,4,Caernarfon DFJ,WALES,1,1
744,Adoption,End,2012,4,Cardiff DFJ,WALES,10,9
745,Adoption,Start,2012,4,Cardiff DFJ,WALES,9,9
746,Adoption,End,2012,4,South East Wales DFJ,WALES,38,38
747,Adoption,Start,2012,4,South East Wales DFJ,WALES,42,42
748,Adoption,End,2012,4,Swansea DFJ,WALES,26,26
749,Adoption,Start,2012,4,Swansea DFJ,WALES,20,20
750,Adoption,End,2012,4,Wrexham DFJ,WALES,14,14
751,Adoption,Start,2012,4,Wrexham DFJ,WALES,12,12
752,Adoption,End,2013,1,Central Family Court,LONDON,117,117
753,Adoption,Start,2013,1,Central Family Court,LONDON,152,152
754,Adoption,End,2013,1,East London Family Court,LONDON,16,16
755,Adoption,Start,2013,1,East London Family Court,LONDON,23,23
756,Adoption,End,2013,1,West London Family Court,LONDON,14,14
757,Adoption,Start,2013,1,West London Family Court,LONDON,33,33
758,Adoption,End,2013,1,Birmingham DJF,MIDLANDS,33,33
759,Adoption,Start,2013,1,Birmingham DJF,MIDLANDS,38,38
760,Adoption,End,2013,1,Coventry DFJ,MIDLANDS,10,10
761,Adoption,Start,2013,1,Coventry DFJ,MIDLANDS,21,21
762,Adoption,End,2013,1,Derby DFJ,MIDLANDS,21,20
763,Adoption,Start,2013,1,Derby DFJ,MIDLANDS,44,44
764,Adoption,End,2013,1,Leicester DFJ,MIDLANDS,20,20
765,Adoption,Start,2013,1,Leicester DFJ,MIDLANDS,15,15
766,Adoption,End,2013,1,Lincoln DFJ,MIDLANDS,13,13
767,Adoption,Start,2013,1,Lincoln DFJ,MIDLANDS,15,15
768,Adoption,End,2013,1,Northampton DFJ,MIDLANDS,21,20
769,Adoption,Start,2013,1,Northampton DFJ,MIDLANDS,27,27
770,Adoption,End,2013,1,Nottingham DFJ,MIDLANDS,34,33
771,Adoption,Start,2013,1,Nottingham DFJ,MIDLANDS,47,47
772,Adoption,End,2013,1,Stoke on Trent DFJ,MIDLANDS,18,18
773,Adoption,Start,2013,1,Stoke on Trent DFJ,MIDLANDS,22,22
774,Adoption,End,2013,1,Wolverhampton DFJ,MIDLANDS,50,50
